ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
127,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Alternativa Etapa 16,Camino Natural de la Cordillera Cantábrica. Asturias Interior Alternativa Etapa 16,"9,2155230018",CN por etapas (27),,,,Principado de Asturias,Asturias
128,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Ramal 1 Etapa 16,Camino Natural de la Cordillera Cantábrica. Asturias Interior Ramal 1 Etapa 16,"7,39626186015",CN por etapas (27),,,,Principado de Asturias,Asturias
129,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 18: Dolia - Belmonte,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 18: Dolia - Belmonte,"12,1197536741",CN por etapas (27),,,,Principado de Asturias,Asturias
130,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Alternativa Etapa 20,Camino Natural de la Cordillera Cantábrica. Asturias Interior Alternativa Etapa 20,"10,4771345657",CN por etapas (27),,,,Principado de Asturias,Asturias
131,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 21: Tuña - Onón,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 21: Tuña - Onón,"16,7293134286",CN por etapas (27),,,,Principado de Asturias,Asturias
132,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 22: Onón - Corias,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 22: Onón - Corias,"23,8392685956",CN por etapas (27),,,,Principado de Asturias,Asturias
133,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 23: Corias - Besullo,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 23: Corias - Besullo,"19,9902202691",CN por etapas (27),,,,Principado de Asturias,Asturias
134,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Alternativa Etapa 24,Camino Natural de la Cordillera Cantábrica. Asturias Interior Alternativa Etapa 24,"14,6840319976",CN por etapas (27),,,,Principado de Asturias,Asturias
226,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 20: Boinás - Tuña,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 20: Boinás - Tuña,"14,1215675485",CN por etapas (27),,,,Principado de Asturias,Asturias
230,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Alternativa Etapa 19,Camino Natural de la Cordillera Cantábrica. Asturias Interior Alternativa Etapa 19,"4,45991527795",CN por etapas (27),,,,Principado de Asturias,Asturias
233,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 16: Villanueva - Villamayor,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 16: Villanueva - Villamayor,"25,1253805676",CN por etapas (27),,,,Principado de Asturias,Asturias
234,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 15: Bárzana - Villanueva,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 15: Bárzana - Villanueva,"18,0431421961",CN por etapas (27),,,,Principado de Asturias,Asturias
235,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Ramal 2 Etapa 16,Camino Natural de la Cordillera Cantábrica. Asturias Interior Ramal 2 Etapa 16,"1,59491895339",CN por etapas (27),,,,Principado de Asturias,Asturias
236,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 17: Villamayor - Dolia,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 17: Villamayor - Dolia,"22,9614729692",CN por etapas (27),,,,Principado de Asturias,Asturias
237,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Alternativa Etapa 18,Camino Natural de la Cordillera Cantábrica. Asturias Interior Alternativa Etapa 18,"2,27443860959",CN por etapas (27),,,,Principado de Asturias,Asturias
238,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 19: Belmonte - Boinás,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 19: Belmonte - Boinás,"13,3582075377",CN por etapas (27),,,,Principado de Asturias,Asturias
239,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 24: Besullo - Berducedo,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 24: Besullo - Berducedo,"27,598883613",CN por etapas (27),,,,Principado de Asturias,Asturias
295,Camino Natural de la Senda del Oso,Tramo: Presa Valdemurrio - Santa Marina,Camino Natural de la Senda del Oso Tramo: Presa Valdemurrio - Santa Marina,"9,25899844188",CN por tramos (3),,,,Principado de Asturias,Asturias
296,Camino Natural de Muñigo - Covadonga,,Camino Natural de Muñigo - Covadonga ,"1,63202326223",Itinerario principal,,,,Principado de Asturias,Asturias
299,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 4: Benia de Onís - Cangas de Onís,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 4: Benia de Onís - Cangas de Onís,"23,4202597733",CN por etapas (27),,,,Principado de Asturias,Asturias
300,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 5: Cangas de Onís - Villamayor,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 5: Cangas de Onís - Villamayor,"22,9865868019",CN por etapas (27),,,,Principado de Asturias,Asturias
301,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 6: Villamayor - Espinaredo,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 6: Villamayor - Espinaredo,"13,4140583557",CN por etapas (27),,,,Principado de Asturias,Asturias
302,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 7: Espinaredo - Fresnedal,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 7: Espinaredo - Fresnedal,"9,11459502466",CN por etapas (27),,,,Principado de Asturias,Asturias
308,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Ramal Etapa 13,Camino Natural de la Cordillera Cantábrica. Asturias Interior Ramal Etapa 13,"0,51454038422",CN por etapas (27),,,,Principado de Asturias,Asturias
309,Camino Natural de la Cordillera Cantábrica. Asturias Interior,Etapa 14: Llanuces - Bárzana,Camino Natural de la Cordillera Cantábrica. Asturias Interior Etapa 14: Llanuces - Bárzana,"16,125517232",CN por etapas (27),,,,Principado de Asturias,Asturias
