ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
185,Camino Natural del corredor Cáceres-Badajoz,Ruta 1. Etapa 1,Camino Natural del corredor Cáceres-Badajoz Ruta 1. Etapa 1,"27,030750715",CN por tramos (6),,,,Extremadura,Cáceres
186,Camino Natural del corredor Cáceres-Badajoz,Ruta 2. Etapa 1,Camino Natural del corredor Cáceres-Badajoz Ruta 2. Etapa 1,"42,5904189171",CN por tramos (6),,,,Extremadura,"Badajoz, Cáceres"
187,Camino Natural del corredor Cáceres-Badajoz,Ruta 2. Etapa 2,Camino Natural del corredor Cáceres-Badajoz Ruta 2. Etapa 2,"23,9377907994",CN por tramos (6),,,,Extremadura,"Badajoz, Cáceres"
188,Camino Natural del corredor Cáceres-Badajoz,Ruta 2. Etapa 3,Camino Natural del corredor Cáceres-Badajoz Ruta 2. Etapa 3,"34,0396969657",CN por tramos (6),,,,Extremadura,Badajoz
189,Camino Natural del corredor Cáceres-Badajoz,Ruta 2. Etapa 4,Camino Natural del corredor Cáceres-Badajoz Ruta 2. Etapa 4,"31,2173191768",CN por tramos (6),,,,Extremadura,Badajoz
190,Camino Natural del Guadiana,Etapa 28: Medellín - Valdetorres,Camino Natural del Guadiana Etapa 28: Medellín - Valdetorres,"12,572094948",CN por etapas (44),,,,Extremadura,Badajoz
191,Camino Natural del Guadiana,Etapa 29: Valdetorres - Valverde de Mérida,Camino Natural del Guadiana Etapa 29: Valdetorres - Valverde de Mérida,"23,4391730236",CN por etapas (44),,,,Extremadura,Badajoz
192,Camino Natural del Guadiana,Etapa 30: Valverde de Mérida - La Zarza,Camino Natural del Guadiana Etapa 30: Valverde de Mérida - La Zarza,"16,6086020197",CN por etapas (44),,,,Extremadura,Badajoz
193,Camino Natural del Guadiana,Ramal etapa 30,Camino Natural del Guadiana Ramal etapa 30,"3,85164513803",CN por etapas (44),,,,Extremadura,Badajoz
194,Camino Natural del Guadiana,Etapa 31: La Zarza - Mérida,Camino Natural del Guadiana Etapa 31: La Zarza - Mérida,"18,7106122837",CN por etapas (44),,,,Extremadura,Badajoz
195,Camino Natural del Guadiana,Etapa 32: Mérida - La Garrovilla,Camino Natural del Guadiana Etapa 32: Mérida - La Garrovilla,"14,5703226434",CN por etapas (44),,,,Extremadura,Badajoz
196,Camino Natural del Guadiana,Etapa 33: La Garrovilla - Lobón,Camino Natural del Guadiana Etapa 33: La Garrovilla - Lobón,"26,0226560533",CN por etapas (44),,,,Extremadura,Badajoz
197,Camino Natural del Guadiana,Etapa 34: Lobón - Pueblonuevo del Guadiana,Camino Natural del Guadiana Etapa 34: Lobón - Pueblonuevo del Guadiana,"24,897964048",CN por etapas (44),,,,Extremadura,Badajoz
198,Camino Natural del Guadiana,Etapa 35: Pueblonuevo del Guadiana - Badajoz,Camino Natural del Guadiana Etapa 35: Pueblonuevo del Guadiana - Badajoz,"23,72225305",CN por etapas (44),,,,Extremadura,Badajoz
199,Camino Natural del Guadiana,Etapa 36: Badajoz - San Francisco de Olivenza,Camino Natural del Guadiana Etapa 36: Badajoz - San Francisco de Olivenza,"27,263298184",CN por etapas (44),,,,Extremadura,Badajoz
200,Camino Natural del Guadiana,Ramal área de descanso,Camino Natural del Guadiana Ramal área de descanso,"0,98824985799",CN por etapas (44),,,,Extremadura,Badajoz
201,Camino Natural del Guadiana,Ramal del Caia,Camino Natural del Guadiana Ramal del Caia,"10,1316271712",CN por etapas (44),,,,Extremadura,Badajoz
202,Camino Natural del Guadiana,Etapa 37: San Francisco de Olivenza - Villarreal,Camino Natural del Guadiana Etapa 37: San Francisco de Olivenza - Villarreal,"18,4035476309",CN por etapas (44),,,,Extremadura,Badajoz
203,Camino Natural del Guadiana,Ramal embarcadero Villarreal,Camino Natural del Guadiana Ramal embarcadero Villarreal,"1,14582240079",CN por etapas (44),,,,Extremadura,Badajoz
204,Camino Natural del Guadiana,Etapa 38: Villarreal - San Benito de la Contienda,Camino Natural del Guadiana Etapa 38: Villarreal - San Benito de la Contienda,"31,6479548016",CN por etapas (44),,,,Extremadura,Badajoz
205,Camino Natural del Guadiana,Etapa 39: San Benito de la Contienda - Villanueva del Fresno,Camino Natural del Guadiana Etapa 39: San Benito de la Contienda - Villanueva del Fresno,"38,7189848384",CN por etapas (44),,,,Extremadura,Badajoz
206,Camino Natural del Guadiana,Ramal Alconchel,Camino Natural del Guadiana Ramal Alconchel,"2,98412569172",CN por etapas (44),,,,Extremadura,Badajoz
207,Camino Natural del Guadiana,Ramal Cheles,Camino Natural del Guadiana Ramal Cheles,"11,7254064753",CN por etapas (44),,,,Extremadura,Badajoz
208,Camino Natural del Guadiana,Ramal Cheles - camino a embarcadero,Camino Natural del Guadiana Ramal Cheles - camino a embarcadero,"2,06120898647",CN por etapas (44),,,,Extremadura,Badajoz
209,Camino Natural del Guadiana,Etapa 40: Circuito Villanueva del Fresno,Camino Natural del Guadiana Etapa 40: Circuito Villanueva del Fresno,"16,6565269589",CN por etapas (44),,,,Extremadura,Badajoz
210,Camino Natural del Guadiana,Alternativa por Mirador del Castillo de Cuncos,Camino Natural del Guadiana Alternativa por Mirador del Castillo de Cuncos,"11,7924586094",CN por etapas (44),,,,Extremadura,Badajoz
216,Camino Natural del Tajo,Etapa 35: Villarreal de San Carlos - Serradilla,Camino Natural del Tajo Etapa 35: Villarreal de San Carlos - Serradilla,"12,7118175325",CN por etapas (43),,,,Extremadura,Cáceres
217,Camino Natural del Tajo,Etapa 36: Serradilla - Cañaveral,Camino Natural del Tajo Etapa 36: Serradilla - Cañaveral,"26,924211283",CN por etapas (43),,,,Extremadura,Cáceres
218,Camino Natural del Tajo,Ramal Etapa 36,Camino Natural del Tajo Ramal Etapa 36,"0,26900146375",CN por etapas (43),,,,Extremadura,Cáceres
219,Camino Natural del Tajo,Etapa 37: Cañaveral - Garrovillas de Alconétar,Camino Natural del Tajo Etapa 37: Cañaveral - Garrovillas de Alconétar,"32,1363518082",CN por etapas (43),,,,Extremadura,Cáceres
220,Camino Natural del Tajo,Etapa 38: Garrovillas de Alconétar - Mata de Alcántara,Camino Natural del Tajo Etapa 38: Garrovillas de Alconétar - Mata de Alcántara,"35,8187357994",CN por etapas (43),,,,Extremadura,Cáceres
221,Camino Natural del Tajo,Etapa 39: Mata de Alcántara - Alcántara,Camino Natural del Tajo Etapa 39: Mata de Alcántara - Alcántara,"10,2159793487",CN por etapas (43),,,,Extremadura,Cáceres
222,Camino Natural del Tajo,Etapa 40: Alcántara - Membrio,Camino Natural del Tajo Etapa 40: Alcántara - Membrio,"31,057664231",CN por etapas (43),,,,Extremadura,Cáceres
223,Camino Natural del Tajo,Etapa 41: Membrio - Santiago de Alcántara,Camino Natural del Tajo Etapa 41: Membrio - Santiago de Alcántara,"21,5420326774",CN por etapas (43),,,,Extremadura,Cáceres
224,Camino Natural del Tajo,Etapa 42: Santiado de Alcántara - Herrera de Alcántara,Camino Natural del Tajo Etapa 42: Santiado de Alcántara - Herrera de Alcántara,"17,1199549846",CN por etapas (43),,,,Extremadura,Cáceres
225,Camino Natural del Tajo,Etapa 43: Herrera de Alcántara - Cedillo,Camino Natural del Tajo Etapa 43: Herrera de Alcántara - Cedillo,"15,6160979794",CN por etapas (43),,,,Extremadura,Cáceres
243,Camino Natural del Guadiana,Ramal Cheles - camino a playa,Camino Natural del Guadiana Ramal Cheles - camino a playa,"4,87995806897",CN por etapas (44),,,,Extremadura,Badajoz
244,Camino Natural del corredor Cáceres-Badajoz,Ruta 1. Etapa 2,Camino Natural del corredor Cáceres-Badajoz Ruta 1. Etapa 2,"20,1669365964",CN por tramos (6),,,,Extremadura,Cáceres
269,Camino Natural Vía Verde Vegas del Guadiana,,Camino Natural Vía Verde Vegas del Guadiana ,"56,9147531679",Itinerario principal,,,,Extremadura,"Badajoz, Cáceres"
415,Camino Natural de Las Villuercas,Etapa 1: Logrosan - Cañamero (itinerario senderista),Camino Natural de Las Villuercas Etapa 1: Logrosan - Cañamero (itinerario senderista),"11,4927488635",CN por etapas (6),,,,Extremadura,Cáceres
416,Camino Natural de Las Villuercas,Etapa 2: Cañamero - Collado de Gaitanejos (itinerario senderista),Camino Natural de Las Villuercas Etapa 2: Cañamero - Collado de Gaitanejos (itinerario senderista),"14,0209100472",CN por etapas (6),,,,Extremadura,Cáceres
417,Camino Natural de Las Villuercas,Etapa 3: Collado de Gaitanejos - Guadalupe (itinerario senderista),Camino Natural de Las Villuercas Etapa 3: Collado de Gaitanejos - Guadalupe (itinerario senderista),"8,37602840551",CN por etapas (6),,,,Extremadura,Cáceres
418,Camino Natural de Las Villuercas,Etapa 4: Collado de Gaitanejos - Alía (itinerario senderista),Camino Natural de Las Villuercas Etapa 4: Collado de Gaitanejos - Alía (itinerario senderista),"8,00258794917",CN por etapas (6),,,,Extremadura,Cáceres
