ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
639,Camino Natural de las Muntanyes de Prades,Camino principal,Camino Natural de las Muntanyes de Prades Camino principal,"27,0445729248",CN por tramos (4),,,,Cataluña/Catalunya,"Lleida, Tarragona"
640,Camino Natural de las Muntanyes de Prades,Camino de la Serra del Bosc (o del's Quatre Termes),Camino Natural de las Muntanyes de Prades Camino de la Serra del Bosc (o del's Quatre Termes),"3,73702382452",CN por tramos (4),,,,Cataluña/Catalunya,Tarragona
641,Camino Natural de las Muntanyes de Prades,Camino del Pics,Camino Natural de las Muntanyes de Prades Camino del Pics,"2,65841939902",CN por tramos (4),,,,Cataluña/Catalunya,Tarragona
642,Camino Natural de las Muntanyes de Prades,Camino Vell de Montblanc,Camino Natural de las Muntanyes de Prades Camino Vell de Montblanc,"1,98408278017",CN por tramos (4),,,,Cataluña/Catalunya,Tarragona
643,Camino Natural de las Muntanyes de Prades,Tossal de la Baltasana,Camino Natural de las Muntanyes de Prades Tossal de la Baltasana,"0,47735513973",CN por tramos (4),,,,Cataluña/Catalunya,Tarragona
644,Camino Natural de las Muntanyes de Prades,Roca de Gringol,Camino Natural de las Muntanyes de Prades Roca de Gringol,"0,15978998095",CN por tramos (4),,,,Cataluña/Catalunya,Tarragona
645,Camino Natural de las Muntanyes de Prades,Pou de Gel del Dineral,Camino Natural de las Muntanyes de Prades Pou de Gel del Dineral,"0,07941473754",CN por tramos (4),,,,Cataluña/Catalunya,Tarragona
646,Camino Natural de l’Anell Verd,Itinerario principal,Camino Natural de l’Anell Verd Itinerario principal,"15,6883249012",Itinerario principal con ramales,,,,Cataluña/Catalunya,Barcelona
652,Camino Natural del Riu,Ruta 1. Itinerario principal,Camino Natural del Riu Ruta 1. Itinerario principal,"2,98781264547",Itinerario principal con ramales,,,,Cataluña/Catalunya,Lleida
653,Camino Natural del Riu,Ruta 1. Ramal parque deportivo,Camino Natural del Riu Ruta 1. Ramal parque deportivo,"0,28119982901",Itinerario principal con ramales,,,,Cataluña/Catalunya,Lleida
